Time,TAIEX,Non-Finance Sub-index,Non-Electronics Sub-index,Non-Finance Non-Electronics Sub-Index,Cement,Food,Plastic,Textile,Electric Machinery,Electrical and Cable,"Chemical, Biotechnology, and Medical Care",Chemical,Biotechnology and Medical Care,Glass and Ceramic,Paper and Pulp,Iron and Steel,Rubber,Automobile,Electronics,Semiconductor,Computer and Peripheral Equipment,Optoelectronic,Communications and Internet,Electronic Parts/Components,Electronic Products Distribution,Information Service,Other Electronic,Building Material and Construction,Shipping and Transportation,Tourism,Finance and Insurance,Department Stores,"Oil, Gas and Electricity",Other
9:07:10 AM,17508.18,"14,984.18","20,409.36","16,729.12",193.37,"1,867.96",290.48,590.8,234.05,86.89,124.14,153.91,67.23,64.84,387.3,186,278.27,319.56,815.1,403.1,140.46,38.25,136.74,188.05,205.47,130.16,99.05,376.84,263.05,95.5,"1,871.35",310.92,122.16,386.48
9:07:15 AM,17507.51,"14,983.40","20,409.08","16,728.35",193.37,"1,867.96",290.48,590.8,233.92,86.89,124.1,153.88,67.21,64.84,387.3,186,278.29,319.56,815.06,403.09,140.44,38.24,136.75,188,205.47,130.16,99.05,376.82,263.05,95.49,"1,871.46",310.92,122.16,386.45
9:07:20 AM,17499.45,"14,977.11","20,401.34","16,724.82",193.26,"1,866.40",290.84,590.27,233.89,86.87,124.14,153.92,67.24,64.84,387.3,185.96,278.23,318.78,814.64,403.01,140.4,38.24,136.61,187.88,205.28,130.16,98.73,376.84,263.1,95.49,"1,870.06",310.65,122.16,385.99
9:07:25 AM,17495.82,"14,974.69","20,391.29","16,716.90",193.26,"1,866.47",290.51,590.18,233.85,86.81,124.08,153.83,67.21,64.84,387.3,185.86,278.2,318.8,814.62,403.02,140.33,38.26,136.61,187.85,205.27,130.16,98.73,376.74,262.83,95.49,"1,869.07",310.67,122.16,385.84
9:07:30 AM,17488.92,"14,967.72","20,394.83","16,720.30",193.26,"1,866.43",290.51,590.26,233.85,86.79,124.1,153.86,67.21,64.84,387.3,186,278.2,318.8,814,402.51,140.35,38.24,136.75,187.84,205.28,130.16,98.71,376.71,262.62,95.48,"1,869.27",310.67,122.64,385.86
9:07:35 AM,17498.52,"14,977.10","20,396.25","16,722.00",193.32,"1,866.65",290.4,590.26,233.85,86.85,124.1,153.87,67.2,64.84,387.3,186,278.2,319.06,814.7,403.02,140.38,38.24,136.76,187.89,205.28,130.16,98.71,376.71,262.81,95.49,"1,869.27",310.67,122.64,385.78
9:07:40 AM,17497.75,"14,975.55","20,395.33","16,718.00",193.26,"1,866.65",290.4,590.26,233.88,86.87,124.09,153.84,67.21,64.84,387.3,185.97,278.2,319.3,814.67,403.02,140.38,38.29,136.64,187.84,205.21,130.16,98.71,376.79,262.37,95.49,"1,869.97",310.67,122.64,385.76
9:07:45 AM,17489.14,"14,967.70","20,396.64","16,721.59",193.37,"1,866.65",290.84,590.26,233.79,86.84,124.09,153.85,67.22,64.74,387.3,185.98,278.2,319.32,813.97,402.5,140.38,38.28,136.62,187.81,205.21,130.16,98.71,376.79,262.36,95.54,"1,869.48",310.49,122.64,385.84
9:07:50 AM,17497.75,"14,976.20","20,397.12","16,722.49",193.37,"1,866.65",290.83,590.25,233.73,86.77,124.06,153.85,67.17,64.74,387.3,185.97,278.2,319.32,814.62,402.98,140.41,38.3,136.63,187.79,205.29,130.16,98.71,376.81,262.52,95.55,"1,869.40",310.49,122.64,385.85
9:07:55 AM,17496.82,"14,975.44","20,394.20","16,719.51",193.26,"1,866.65",290.4,590.13,233.75,86.83,124.08,153.84,67.2,64.74,387.3,185.96,278.2,319.32,814.63,403,140.41,38.3,136.64,187.74,205.29,130.16,98.7,376.8,262.49,95.56,"1,869.28",310.49,122.64,386.06
9:08:00 AM,17497.79,"14,976.81","20,395.50","16,722.59",193.27,"1,866.65",290.62,590.13,233.74,86.82,124.06,153.84,67.18,64.74,387.3,186.1,278.24,319.32,814.67,403.01,140.39,38.31,136.64,187.78,205.36,130.16,98.7,376.8,262.51,95.66,"1,868.90",310.47,122.64,386.06
9:08:05 AM,17497.11,"14,975.78","20,395.73","16,721.58",193.39,"1,866.65",290.62,590.1,233.79,86.83,124.08,153.84,67.21,64.83,387.3,185.99,278.24,319.34,814.61,402.97,140.39,38.31,136.66,187.75,205.36,130.16,98.71,376.88,262.34,95.65,"1,869.22",310.65,122.64,386.06
9:08:10 AM,17488.37,"14,966.83","20,397.28","16,721.94",193.39,"1,866.86",290.62,590.11,233.83,86.82,124.03,153.78,67.18,64.83,387.3,185.97,278.53,319.34,813.89,402.44,140.4,38.3,136.66,187.72,205.36,130.13,98.71,376.9,262.35,95.65,"1,869.58",310.65,122.64,386.09
9:08:15 AM,17499.18,"14,977.88","20,396.03","16,722.17",193.39,"1,866.84",290.62,590.07,233.81,86.83,124.04,153.78,67.2,64.83,387.3,185.98,278.53,319.37,814.76,402.97,140.44,38.29,137.03,187.79,205.36,130.13,98.71,376.81,262.35,95.65,"1,869.16",310.65,122.64,386.14
9:08:20 AM,17499.42,"14,977.52","20,397.53","16,721.83",193.39,"1,866.95",290.5,590.08,233.83,86.82,124.03,153.74,67.2,64.83,387.3,186.11,278.24,319.33,814.74,402.99,140.43,38.29,137.03,187.69,205.37,130.13,98.7,376.8,262.38,95.65,"1,869.68",310.65,122.64,386.11
9:08:25 AM,17491.38,"14,969.62","20,399.23","16,723.71",193.39,"1,866.95",290.93,589.82,233.87,86.83,124.02,153.7,67.21,64.83,387.3,185.97,278.24,319.33,814.08,402.49,140.42,38.28,137.04,187.69,205.37,130.13,98.7,376.9,262.37,95.7,"1,869.72",310.38,122.64,386.11
9:08:30 AM,17500.34,"14,978.02","20,399.36","16,722.57",193.46,"1,866.95",290.71,589.82,233.87,86.81,124.02,153.69,67.22,64.83,387.3,186.09,278.24,319.36,814.76,402.95,140.39,38.29,137.03,187.89,205.45,130.13,98.7,376.89,262.34,95.72,"1,870.03",310.29,122.64,386.12
9:08:35 AM,17494.27,"14,971.30","20,404.38","16,725.76",193.46,"1,866.95",290.71,589.8,233.84,86.83,124.03,153.69,67.23,64.83,387.3,186.12,278.24,319.36,814.16,402.49,140.43,38.29,137.03,187.85,205.45,130.13,98.7,376.89,262.64,95.77,"1,870.72",310.29,122.64,386.12
9:08:40 AM,17493.67,"14,971.21","20,404.65","16,727.87",193.46,"1,866.95",290.71,589.82,233.88,86.83,123.98,153.67,67.18,64.83,387.3,186.22,278.53,319.36,814.11,402.46,140.42,38.27,137.03,187.86,205.37,130.14,98.7,376.88,262.78,95.77,"1,870.29",310.29,122.64,386.07
9:08:45 AM,17494.95,"14,971.77","20,401.49","16,721.58",193.39,"1,866.95",290.49,589.71,233.88,86.83,123.96,153.65,67.17,64.83,387.3,186.11,278.53,319.37,814.29,402.47,140.42,38.26,137.01,187.87,205.45,130.13,99.02,376.88,262.49,95.77,"1,870.90",310.29,122.52,386.21
9:08:50 AM,17486.98,"14,965.52","20,392.49","16,716.37",193.13,"1,866.48",290.38,589.85,233.82,86.89,123.97,153.65,67.19,64.83,387.05,186.11,278.28,319.37,813.91,402.36,140.33,38.28,137.01,187.86,205.3,130.13,98.68,376.85,262.25,95.77,"1,869.54",310.29,122.52,386.11
9:08:55 AM,17495.09,"14,973.29","20,393.18","16,716.64",193.11,"1,866.48",290.37,589.95,233.82,86.9,123.98,153.67,67.19,64.83,387.05,186.07,278.28,319.37,814.52,402.84,140.36,38.27,137.01,187.81,205.3,130.13,98.68,376.84,262.43,95.71,"1,869.68",310.29,122.4,386.08
9:09:00 AM,17486.73,"14,965.14","20,393.14","16,716.69",193.1,"1,866.12",290.38,589.95,233.82,86.89,123.98,153.66,67.18,64.82,387.05,186.18,278.28,319.34,813.88,402.35,140.36,38.25,137.01,187.83,205.3,130.13,98.68,376.84,262.39,95.71,"1,869.65",310.27,122.4,386.08
9:09:05 AM,17485.61,"14,964.45","20,392.26","16,717.11",193.1,"1,866.12",290.39,589.89,233.79,86.89,123.96,153.62,67.19,64.82,387.05,186.2,278.32,319.34,813.81,402.3,140.36,38.25,137.01,187.81,205.3,130.16,98.68,376.86,262.41,95.71,"1,869.30",310.34,122.4,386.08
9:09:10 AM,17486.8,"14,964.56","20,395.87","16,717.58",193.1,"1,866.12",290.38,589.89,233.79,86.86,123.96,153.62,67.19,64.71,387.05,186.08,278.32,319.32,813.81,402.31,140.36,38.25,137.01,187.8,205.26,130.16,98.67,376.89,262.59,95.71,"1,870.23",310.34,122.4,386.08
9:09:15 AM,17485.96,"14,963.76","20,393.41","16,714.71",193.21,"1,866.12",290.38,589.76,233.6,86.87,123.96,153.61,67.19,64.72,387.05,186.04,278.31,319.32,813.81,402.31,140.32,38.27,137.01,187.78,205.26,130.16,98.68,376.93,262.27,95.71,"1,870.22",310.51,122.4,386.18
9:09:20 AM,17488.37,"14,964.01","20,401.52","16,716.81",193.34,"1,866.12",290.38,589.76,233.6,86.89,123.96,153.61,67.19,64.72,387.05,186.15,278.31,319.35,813.78,402.31,140.35,38.26,137.01,187.7,205.29,130.16,98.68,376.92,262.27,95.74,"1,872.06",310.51,122.4,386.31
9:09:25 AM,17489.3,"14,965.26","20,402.24","16,718.93",193.36,"1,866.12",290.49,589.8,233.6,86.86,123.92,153.55,67.17,64.72,387.05,186.15,278.31,319.35,813.84,402.35,140.37,38.26,137.01,187.7,205.26,130.16,98.68,376.95,262.4,95.74,"1,871.76",310.51,122.4,386.32
9:09:30 AM,17480.86,"14,957.09","20,402.47","16,719.49",193.36,"1,866.12",290.4,589.8,233.57,86.88,123.9,153.56,67.14,64.72,387.05,186.18,278.31,319.34,813.18,401.85,140.36,38.26,137.01,187.67,205.28,130.16,98.68,376.88,262.51,95.74,"1,871.69",310.51,122.4,386.39
9:09:35 AM,17479.69,"14,955.80","20,399.56","16,715.45",193.35,"1,866.05",290.4,589.8,233.57,86.88,123.91,153.57,67.14,64.72,387.05,186.03,278.31,319.31,813.17,401.83,140.4,38.26,137.01,187.67,205.31,130.16,98.68,376.86,262.23,95.74,"1,871.83",310.51,122.4,386.39
9:09:40 AM,17491.05,"14,966.88","20,404.57","16,721.38",193.35,"1,866.05",290.39,589.92,233.57,86.88,123.89,153.56,67.13,64.72,387.05,186.12,278.59,319.31,813.91,402.41,140.38,38.26,137.01,187.67,205.33,130.16,98.68,376.85,262.54,95.74,"1,871.84",310.51,122.4,386.73
9:09:45 AM,17489.86,"14,965.74","20,401.36","16,717.63",193.35,"1,866.05",290.39,589.92,233.61,86.81,123.87,153.52,67.13,64.72,387.05,186.11,278.59,319.31,813.9,402.39,140.37,38.26,137.01,187.7,205.32,130.16,98.68,376.83,262.24,95.73,"1,871.82",310.34,122.4,386.74
9:09:50 AM,17490.12,"14,966.65","20,400.71","16,719.20",193.47,"1,866.05",290.5,590.19,233.64,86.8,123.89,153.57,67.12,64.83,387.05,186.09,278.45,319.31,813.94,402.4,140.38,38.27,137.01,187.74,205.27,130.16,98.68,376.77,262.24,95.73,"1,871.25",310.34,122.4,386.73
9:09:55 AM,17487.82,"14,964.93","20,397.74","16,717.58",193.48,"1,866.05",290.47,590.19,233.65,86.81,123.89,153.55,67.13,64.83,387.05,186.08,278.45,319.33,813.84,402.34,140.39,38.25,137.01,187.71,205.27,130.16,98.69,376.81,262.08,95.73,"1,870.78",310.34,122.4,386.73
9:10:00 AM,17488.48,"14,965.47","20,400.77","16,720.81",193.48,"1,866.05",290.47,590.19,233.63,86.83,123.87,153.51,67.13,64.83,387.05,186.08,278.45,319.35,813.81,402.32,140.38,38.26,137.01,187.71,205.26,130.16,98.69,376.68,262.4,95.73,"1,870.87",310.51,122.4,386.75
9:10:05 AM,17489.4,"14,966.33","20,402.52","16,722.75",193.48,"1,866.05",290.47,590.2,233.63,86.86,123.84,153.48,67.11,64.82,387.07,186.09,278.31,319.35,813.84,402.38,140.37,38.25,137.01,187.62,205.25,130.2,98.69,376.73,262.57,95.73,"1,870.91",310.51,122.4,386.82
9:10:10 AM,17486.23,"14,962.86","20,401.09","16,719.69",193.48,"1,866.05",290.47,590.2,233.64,86.86,123.86,153.49,67.14,64.82,387.07,185.94,278.31,319.34,813.63,402.35,140.34,38.25,137.01,187.67,205.27,130.2,98.36,376.73,262.35,95.74,"1,871.24",310.33,122.4,386.91
9:10:15 AM,17491.66,"14,967.79","20,404.06","16,721.93",193.55,"1,866.41",291.04,590.2,233.62,86.86,123.84,153.45,67.13,64.82,387.07,185.92,278.41,319.33,813.97,402.42,140.34,38.26,137.02,187.82,205.23,130.2,98.69,376.73,262.08,95.74,"1,871.56",310.34,122.4,386.91
9:10:20 AM,17483.29,"14,958.95","20,405.28","16,720.99",193.55,"1,866.19",291.04,590.2,233.58,86.88,123.85,153.49,67.12,64.82,386.89,185.88,278.31,319.32,813.3,401.88,140.38,38.26,137.02,187.84,205.23,130.2,98.69,376.81,262.05,95.74,"1,872.14",310.34,122.4,386.86
9:10:25 AM,17493.52,"14,968.08","20,408.93","16,722.21",193.55,"1,866.26",291.04,590.34,233.59,86.86,123.85,153.49,67.12,64.82,386.89,185.88,278.31,319.3,813.99,402.38,140.39,38.27,137.02,187.85,205.22,130.21,98.73,376.85,262.02,95.74,"1,872.91",310.34,122.4,387.13
9:10:30 AM,17493.32,"14,968.34","20,408.93","16,723.84",193.55,"1,866.26",291.15,590.34,233.63,86.94,123.82,153.46,67.1,64.82,386.89,185.88,278.31,319.3,813.97,402.37,140.39,38.27,137.02,187.84,205.23,130.22,98.73,376.86,261.98,95.74,"1,872.51",310.34,122.4,387.29
9:10:35 AM,17485.01,"14,959.64","20,408.82","16,721.60",193.55,"1,866.26",291.15,590.24,233.6,86.93,123.83,153.49,67.09,64.82,386.89,185.89,278.31,319.28,813.34,401.87,140.39,38.27,137.02,187.84,205.23,130.22,98.74,376.85,261.78,95.74,"1,873.02",310.34,122.4,387.28
9:10:40 AM,17484.17,"14,959.43","20,407.76","16,722.58",193.55,"1,866.26",291.12,590.24,233.61,86.92,123.83,153.46,67.11,64.82,387.01,186,278.31,319.29,813.3,401.86,140.39,38.27,137.02,187.8,205.23,130.22,98.74,376.86,261.83,95.74,"1,872.48",310.34,122.4,387.26
9:10:45 AM,17484.15,"14,959.62","20,407.25","16,722.72",193.55,"1,866.26",291.12,590.21,233.78,86.91,123.83,153.51,67.09,64.82,387.01,186,278.31,319.26,813.31,401.85,140.44,38.25,137.01,187.85,205.23,130.17,98.74,376.83,261.79,95.74,"1,872.30",310.34,122.4,387.26
9:10:50 AM,17493.19,"14,968.07","20,408.38","16,722.67",193.55,"1,866.26",291.01,590.23,233.78,86.94,123.85,153.53,67.09,64.92,387.01,186,278.55,319.24,813.98,402.37,140.43,38.27,137.01,187.78,205.23,130.17,98.76,376.94,261.79,95.74,"1,872.64",310.34,122.4,387.27
9:10:55 AM,17493.46,"14,968.64","20,407.62","16,722.88",193.55,"1,866.26",291,589.99,233.77,86.92,123.82,153.48,67.09,64.92,387.01,185.97,278.51,319.24,814.02,402.39,140.43,38.27,137.01,187.82,205.23,130.16,98.76,376.94,261.89,95.74,"1,872.37",310.34,122.4,387.27
9:11:00 AM,17492.49,"14,967.69","20,405.08","16,719.85",193.55,"1,866.26",291.11,589.99,233.79,86.93,123.82,153.48,67.09,64.92,387.01,185.87,278.55,319.23,814.01,402.36,140.43,38.27,137.01,187.88,205.15,130.16,98.76,376.94,261.57,95.74,"1,872.36",310.34,122.4,387.26
9:11:05 AM,17485.73,"14,961.35","20,408.96","16,725.41",193.66,"1,866.26",291.11,590,233.92,86.84,123.83,153.53,67.07,64.92,387.01,185.88,278.55,319.25,813.39,401.89,140.44,38.26,137.01,187.89,205.07,130.16,98.76,376.95,261.93,95.74,"1,872.14",310.34,122.52,387.26
9:11:10 AM,17487.08,"14,962.48","20,409.42","16,725.29",193.66,"1,866.26",291.12,590.23,233.88,86.92,123.8,153.5,67.05,64.92,387.01,185.87,278.55,319.21,813.48,401.91,140.44,38.27,137.01,187.99,205.21,130.16,98.77,377.04,261.9,95.74,"1,872.30",310.34,122.52,387.27
9:11:15 AM,17495.54,"14,970.22","20,409.89","16,723.95",193.66,"1,866.30",291,590.23,233.98,86.94,123.8,153.5,67.05,64.92,387.01,185.87,278.55,319.22,814.12,402.42,140.44,38.27,137.01,187.93,205.21,130.16,98.79,377.02,261.8,95.76,"1,872.76",310.34,122.52,387.3
9:11:20 AM,17485.15,"14,960.66","20,406.04","16,721.48",193.65,"1,866.30",291.01,590.38,233.99,86.95,123.83,153.55,67.06,64.92,387.01,185.87,278.55,319.19,813.42,401.88,140.44,38.27,137.01,187.92,205.14,130.16,98.79,376.99,261.56,95.76,"1,872.25",310.16,122.52,387.3
9:11:25 AM,17492.78,"14,968.21","20,408.48","16,724.74",193.65,"1,866.30",291,590.65,233.99,86.87,123.83,153.57,67.05,64.92,387.01,185.86,278.55,319.19,813.94,402.4,140.44,38.29,137.01,187.92,205.22,130.16,98.48,377.02,261.91,95.67,"1,872.16",310.16,122.52,387.28
9:11:30 AM,17494.12,"14,969.73","20,405.64","16,722.12",193.65,"1,866.30",290.57,590.38,233.92,86.86,123.84,153.59,67.04,64.92,387.03,185.98,278.6,319.21,814.12,402.41,140.48,38.27,137.01,187.85,205.29,130.16,98.83,377.15,261.94,95.67,"1,871.98",310.16,122.52,387.28
9:11:35 AM,17493.61,"14,969.07","20,402.50","16,717.77",193.72,"1,866.26",290.49,590.38,233.93,86.87,123.83,153.58,67.04,64.82,387.03,185.87,278.6,319.21,814.16,402.45,140.46,38.27,137.01,187.85,205.3,130.16,98.83,377.07,261.6,95.67,"1,872.12",310.34,122.52,387.31
9:11:40 AM,17492.67,"14,968.05","20,400.88","16,715.43",193.6,"1,866.40",290.49,590.38,233.93,86.88,123.85,153.61,67.05,64.82,387.03,185.99,278.6,319.21,814.13,402.43,140.47,38.27,137.01,187.82,205.29,130.18,98.82,377.06,261.29,95.67,"1,872.21",310.34,122.52,387.31
9:11:45 AM,17493.24,"14,968.44","20,404.72","16,719.48",193.54,"1,866.40",290.49,590.44,234.04,86.89,123.84,153.57,67.06,64.82,387.17,185.86,278.6,319.19,814.07,402.36,140.47,38.28,137.01,187.9,205.29,130.18,98.82,377.06,261.77,95.67,"1,872.35",310.34,122.52,387.32
9:11:50 AM,17493.97,"14,969.12","20,403.81","16,718.24",193.54,"1,866.68",290.57,590.44,233.99,86.86,123.85,153.54,67.09,64.94,387.17,185.89,278.6,319.19,814.15,402.39,140.46,38.29,137.01,187.97,205.29,130.18,98.82,377.38,261.49,95.67,"1,872.39",310.34,122.52,387.3
9:11:55 AM,17493.32,"14,968.48","20,401.47","16,715.45",193.43,"1,866.68",290.56,589.9,233.99,86.86,123.85,153.58,67.06,64.94,387.17,185.91,278.6,319.16,814.17,402.39,140.46,38.29,137.03,187.97,205.3,130.18,98.83,377.35,261.31,95.71,"1,872.38",310.34,122.52,387.29
9:12:00 AM,17492.96,"14,967.63","20,403.14","16,715.64",193.43,"1,866.68",290.56,589.9,233.99,86.86,123.86,153.57,67.09,64.94,387.17,185.89,278.6,319.16,814.09,402.36,140.45,38.29,137.03,187.94,205.3,130.2,98.82,377.36,261.33,95.71,"1,872.82",310.34,122.52,387.28
9:12:05 AM,17493.39,"14,968.63","20,401.71","16,716.01",193.32,"1,866.68",290.56,589.9,233.99,86.86,123.85,153.56,67.08,64.94,387.17,185.84,278.62,319.19,814.17,402.42,140.43,38.29,137.03,187.93,205.3,130.18,98.83,377.38,261.36,95.71,"1,872.32",310.34,122.52,387.42
9:12:10 AM,17493.97,"14,968.90","20,402.99","16,716.49",193.32,"1,866.68",290.56,589.9,233.98,86.89,123.84,153.54,67.07,64.83,387.17,185.88,278.62,319.16,814.18,402.42,140.46,38.28,137.03,187.94,205.28,130.18,98.83,377.41,261.32,95.71,"1,872.57",310.59,122.52,387.45
9:12:15 AM,17495.58,"14,970.34","20,406.18","16,719.80",193.32,"1,866.68",290.56,589.94,233.99,86.89,123.84,153.54,67.08,64.94,387.17,186.01,278.62,319.18,814.22,402.44,140.46,38.3,137.03,187.94,205.28,130.18,98.83,377.43,261.53,95.71,"1,872.70",310.59,122.52,387.45
9:12:20 AM,17495.74,"14,970.42","20,408.77","16,722.64",193.32,"1,866.32",291,589.92,234,86.89,123.85,153.55,67.08,64.94,387.17,185.88,278.62,319.17,814.16,402.42,140.45,38.3,137.03,187.88,205.31,130.18,98.83,377.32,261.6,95.71,"1,872.76",310.61,122.52,387.41
9:12:25 AM,17495.56,"14,970.22","20,409.50","16,723.41",193.43,"1,866.44",291.12,589.92,234.01,86.89,123.86,153.58,67.08,64.94,387.17,185.88,278.62,319.16,814.13,402.39,140.44,38.3,137.03,187.9,205.32,130.18,98.83,377.32,261.53,95.71,"1,872.78",310.61,122.52,387.41
9:12:30 AM,17496.99,"14,971.06","20,412.92","16,725.51",193.43,"1,866.44",291.12,589.84,234.03,86.89,123.84,153.58,67.06,64.94,387.17,185.88,278.62,319.17,814.15,402.4,140.5,38.3,137.02,187.86,205.32,130.18,98.83,377.32,261.76,95.7,"1,873.27",310.61,122.52,387.41
9:12:35 AM,17496.69,"14,970.39","20,412.66","16,723.81",193.43,"1,866.48",291.12,589.84,234.05,86.95,123.84,153.59,67.05,64.94,387.17,185.84,278.62,319.16,814.13,402.39,140.48,38.29,137.03,187.87,205.32,130.18,98.83,377.28,261.6,95.7,"1,873.61",310.61,122.52,387.4
9:12:40 AM,17497.27,"14,970.23","20,414.57","16,723.47",193.43,"1,866.48",291.12,589.72,234.06,86.95,123.86,153.59,67.07,64.94,387.17,185.85,278.62,318.91,814.13,402.4,140.44,38.29,137.03,187.88,205.29,130.21,98.82,377.28,261.57,95.7,"1,874.25",310.79,122.52,387.42
9:12:45 AM,17488.42,"14,961.53","20,413.06","16,721.48",193.43,"1,866.48",291.12,589.72,234.08,86.97,123.86,153.59,67.07,64.94,387.17,185.85,278.62,318.93,813.49,401.91,140.44,38.28,137.03,187.9,205.21,130.21,98.83,377.25,261.39,95.7,"1,874.29",310.61,122.52,387.42
9:12:50 AM,17489.94,"14,962.00","20,415.57","16,720.81",193.43,"1,866.72",291.04,589.72,234.12,86.88,123.86,153.57,67.09,64.92,387.17,185.86,278.58,318.96,813.54,401.94,140.46,38.28,137.03,187.9,205.29,130.21,98.83,377.25,261.36,95.7,"1,875.19",310.64,122.53,387.44
9:12:55 AM,17490.55,"14,962.28","20,418.14","16,722.73",193.77,"1,866.72",290.68,589.72,234.1,86.88,123.84,153.55,67.07,64.92,387.17,185.93,278.62,318.98,813.52,401.95,140.43,38.28,137.06,187.83,205.29,130.21,98.84,377.28,261.7,95.7,"1,875.46",310.62,122.53,387.45
9:13:00 AM,17490.81,"14,961.54","20,419.41","16,720.66",193.77,"1,865.27",290.79,589.72,234.13,86.95,123.86,153.58,67.08,64.92,387.17,185.81,278.62,318.98,813.51,401.94,140.45,38.26,137.06,187.83,205.29,130.21,98.83,377.29,261.5,95.7,"1,876.34",310.62,122.53,387.46
9:13:05 AM,17492.03,"14,962.59","20,424.27","16,725.95",193.55,"1,866.72",290.79,589.71,234.2,86.97,123.86,153.59,67.08,64.92,387.17,185.96,278.62,318.99,813.47,401.88,140.49,38.28,137.06,187.87,205.29,130.22,98.83,377.29,261.9,95.7,"1,876.47",310.62,122.53,387.46
9:13:10 AM,17490.55,"14,960.45","20,424.37","16,723.59",193.61,"1,866.72",290.71,589.71,234.04,86.89,123.87,153.57,67.1,64.92,387.15,185.97,278.62,318.99,813.36,401.89,140.49,38.27,136.8,187.81,205.3,130.22,98.83,377.27,261.76,95.7,"1,877.07",310.63,122.53,387.48
9:13:15 AM,17496.16,"14,966.83","20,423.40","16,725.67",193.72,"1,866.78",290.71,589.71,234.08,86.9,123.89,153.6,67.1,64.92,387.15,185.97,278.62,319.01,813.81,402.38,140.45,38.27,136.82,187.8,205.23,130.22,98.52,377.27,261.91,95.7,"1,876.28",310.63,122.53,387.48
9:13:20 AM,17496.85,"14,966.39","20,423.36","16,721.60",193.72,"1,866.82",290.71,589.71,234.08,86.97,123.86,153.6,67.07,64.92,387.15,185.84,278.58,319.01,813.87,402.42,140.45,38.27,136.82,187.81,205.23,130.23,98.52,377.23,261.57,95.7,"1,877.26",310.63,122.53,387.53
9:13:25 AM,17501.4,"14,970.18","20,429.52","16,726.61",193.66,"1,866.82",290.71,589.71,234.12,86.94,123.86,153.59,67.07,64.92,387.15,185.84,278.72,318.99,814.06,402.43,140.45,38.29,136.81,187.8,205.23,130.23,98.82,377.23,262.05,95.71,"1,877.84",310.63,122.53,387.57
9:13:30 AM,17499.37,"14,969.41","20,421.53","16,721.43",193.66,"1,866.94",290.6,589.97,234.17,86.92,123.86,153.64,67.04,64.92,387.15,185.86,278.72,319.02,814.11,402.41,140.45,38.28,137.07,187.8,205.23,130.22,98.82,377.23,261.54,95.71,"1,876.77",310.65,122.53,387.58
9:13:35 AM,17499.74,"14,969.30","20,422.91","16,721.39",193.66,"1,866.94",290.71,589.97,234.11,87,123.88,153.69,67.04,64.92,387.15,185.87,278.72,318.98,814.1,402.39,140.46,38.28,137.07,187.82,205.23,130.22,98.83,377.23,261.54,95.71,"1,877.18",310.65,122.53,387.39
9:13:40 AM,17492.47,"14,961.84","20,425.54","16,723.21",193.66,"1,866.94",290.71,589.97,234.14,86.86,123.91,153.7,67.07,64.92,387.15,186,278.87,318.98,813.47,401.89,140.45,38.28,137.08,187.87,205.23,130.22,98.83,377.23,261.63,95.71,"1,877.51",310.65,122.53,387.37
9:13:45 AM,17502.59,"14,971.41","20,428.97","16,726.19",193.66,"1,866.94",291.15,589.97,234.15,86.87,123.93,153.71,67.08,64.92,387.15,185.87,278.87,318.99,814.16,402.41,140.48,38.28,137.08,187.9,205.23,130.22,98.82,377.25,261.62,95.71,"1,877.78",310.65,122.53,387.38
9:13:50 AM,17503.44,"14,971.40","20,430.03","16,724.41",193.66,"1,866.94",291.15,589.97,234.15,87.03,123.91,153.68,67.09,64.92,387.15,185.88,278.87,319.01,814.2,402.44,140.47,38.28,137.11,187.89,205.24,130.18,98.82,377.27,261.39,95.71,"1,878.52",310.65,122.53,387.38
9:13:55 AM,17505.14,"14,970.85","20,436.15","16,723.73",193.66,"1,866.93",290.71,589.97,234.15,87.03,123.92,153.7,67.09,64.92,387.15,186,278.72,319.01,814.17,402.43,140.48,38.26,137.11,187.84,205.24,130.18,98.83,377.31,261.6,95.71,"1,880.47",310.65,122.53,387.38
